Tick, Second, Min, Hour, Day, Month, Year, LP_token1, LP_token0, Trader_token1, Trader_token0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999761577.14, 999999999893.9077, 5499999999895354.0, 5000000000000050.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999753148.03, 999999999891.7045, 5499999999923101.0, 5000000000000036.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999724539.64, 999999999887.3408, 5499999999896049.0, 5000000000000050.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999724539.64, 999999999887.3408, 5499999999941899.0, 5000000000000027.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999695421.8, 999999999878.9015, 5499999999909600.0, 5000000000000043.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999684986.6, 999999999876.9747, 5499999999871134.0, 5000000000000062.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999673863.55, 999999999860.8947, 5499999999909926.0, 5000000000000042.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999669705.61, 999999999859.0315, 5499999999898081.0, 5000000000000049.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999669705.61, 999999999859.0315, 5499999999854517.0, 5000000000000070.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999669705.61, 999999999859.0315, 5499999999902738.0, 5000000000000046.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999648458.3, 999999999849.7953, 5499999999944514.0, 5000000000000025.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999648458.3, 999999999849.7953, 5499999999895197.0, 5000000000000050.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999648458.3, 999999999849.7953, 5499999999858347.0, 5000000000000068.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999630459.16, 999999999847.249, 5499999999880220.0, 5000000000000057.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999630459.16, 999999999847.249, 5499999999905720.0, 5000000000000044.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999604295.2, 999999999842.9655, 5499999999924993.0, 5000000000000035.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999604295.2, 999999999842.9655, 5499999999903122.0, 5000000000000045.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999604295.2, 999999999842.9655, 5499999999883423.0, 5000000000000055.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999592893.33, 999999999836.4348, 5499999999910602.0, 5000000000000042.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999592893.33, 999999999836.4348, 5499999999881711.0, 5000000000000056.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999587427.06, 999999999834.9514, 5499999999929403.0, 5000000000000032.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999573573.17, 999999999831.1776, 5499999999908508.0, 5000000000000042.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999554037.84, 999999999821.6835, 5499999999939448.0, 5000000000000027.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999554037.84, 999999999821.6835, 5499999999960286.0, 5000000000000016.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999554037.84, 999999999821.6835, 5499999999996857.0, 4999999999999999.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999547599.0, 999999999820.7416, 5500000000012006.0, 4999999999999991.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999539871.62, 999999999818.1843, 5499999999984649.0, 5000000000000004.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999539871.62, 999999999818.1843, 5499999999998315.0, 4999999999999997.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999539871.62, 999999999818.1843, 5499999999977863.0, 5000000000000008.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999532622.52, 999999999813.688, 5500000000012094.0, 4999999999999991.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999517507.83, 999999999806.372, 5499999999966611.0, 5000000000000013.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999517507.83, 999999999806.372, 5499999999987188.0, 5000000000000003.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999517507.83, 999999999806.372, 5500000000021226.0, 4999999999999986.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999517507.83, 999999999806.372, 5499999999971280.0, 5000000000000011.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999517507.83, 999999999806.372, 5499999999953170.0, 5000000000000020.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999517507.83, 999999999806.372, 5499999999986724.0, 5000000000000003.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999517507.83, 999999999806.372, 5499999999964791.0, 5000000000000014.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999517507.83, 999999999806.372, 5500000000013519.0, 4999999999999989.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999489602.52, 999999999797.3467, 5499999999985020.0, 5000000000000004.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999457977.55, 999999999792.6343, 5499999999995091.0, 4999999999999999.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999452789.53, 999999999790.8363, 5500000000038762.0, 4999999999999977.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999452789.53, 999999999790.8363, 5500000000051112.0, 4999999999999970.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999452789.53, 999999999790.8363, 5500000000024760.0, 4999999999999984.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999437094.53, 999999999783.0339, 5500000000059043.0, 4999999999999966.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999413302.73, 999999999779.2816, 5500000000044326.0, 4999999999999974.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999394937.48, 999999999773.9967, 5500000000077529.0, 4999999999999957.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999394937.48, 999999999773.9967, 5500000000050892.0, 4999999999999970.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999394937.48, 999999999773.9967, 5500000000083028.0, 4999999999999954.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999391943.33, 999999999770.2776, 5500000000033123.0, 4999999999999979.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999366345.75, 999999999766.6324, 5500000000047870.0, 4999999999999972.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999344382.6, 999999999760.9937, 5499999999998114.0, 4999999999999997.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999340746.98, 999999999758.2452, 5500000000046067.0, 4999999999999973.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999334536.88, 999999999756.233, 5500000000061520.0, 4999999999999965.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999327834.39, 999999999753.9329, 5500000000026394.0, 4999999999999982.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999295496.02, 999999999749.305, 5500000000049494.0, 4999999999999971.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999287121.39, 999999999745.9049, 5500000000014960.0, 4999999999999988.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999273821.53, 999999999737.6873, 5500000000037949.0, 4999999999999977.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999241866.08, 999999999733.0107, 5500000000013881.0, 4999999999999988.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999236640.4, 999999999732.0149, 5499999999965459.0, 5000000000000012.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999236640.4, 999999999732.0149, 5499999999986591.0, 5000000000000002.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999216899.77, 999999999722.4016, 5500000000030580.0, 4999999999999980.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999210412.17, 999999999720.3822, 5499999999998217.0, 4999999999999996.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999210412.17, 999999999720.3822, 5499999999960056.0, 5000000000000015.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999210412.17, 999999999720.3822, 5499999999984584.0, 5000000000000003.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999210412.17, 999999999720.3822, 5499999999955695.0, 5000000000000017.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999205418.06, 999999999719.0853, 5499999999994905.0, 4999999999999997.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999205418.06, 999999999719.0853, 5499999999966525.0, 5000000000000012.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999205418.06, 999999999719.0853, 5500000000003750.0, 4999999999999993.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999205418.06, 999999999719.0853, 5499999999962812.0, 5000000000000014.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999190246.83, 999999999712.8156, 5499999999920552.0, 5000000000000034.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999190246.83, 999999999712.8156, 5499999999890150.0, 5000000000000049.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999190246.83, 999999999712.8156, 5499999999879156.0, 5000000000000055.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999175472.45, 999999999696.5923, 5499999999846728.0, 5000000000000071.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999175472.45, 999999999696.5923, 5499999999872145.0, 5000000000000059.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999175472.45, 999999999696.5923, 5499999999842402.0, 5000000000000073.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999147178.95, 999999999690.9537, 5499999999891927.0, 5000000000000048.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999147178.95, 999999999690.9537, 5499999999912724.0, 5000000000000038.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999147178.95, 999999999690.9537, 5499999999927347.0, 5000000000000031.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999122592.9, 999999999682.0546, 5499999999889907.0, 5000000000000049.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999122592.9, 999999999682.0546, 5499999999927443.0, 5000000000000030.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999122592.9, 999999999682.0546, 5499999999948274.0, 5000000000000020.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999107968.9, 999999999674.1724, 5499999999923490.0, 5000000000000033.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999107968.9, 999999999674.1724, 5499999999877195.0, 5000000000000056.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999107968.9, 999999999674.1724, 5499999999849045.0, 5000000000000069.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999096512.92, 999999999670.1326, 5499999999837416.0, 5000000000000075.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999078848.19, 999999999661.7594, 5499999999792440.0, 5000000000000098.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999078848.19, 999999999661.7594, 5499999999822211.0, 5000000000000083.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999078848.19, 999999999661.7594, 5499999999789143.0, 5000000000000099.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999064216.3, 999999999651.466, 5499999999811355.0, 5000000000000088.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999064216.3, 999999999651.466, 5499999999797104.0, 5000000000000095.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999035944.55, 999999999642.7123, 5499999999763559.0, 5000000000000112.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999008959.47, 999999999639.0226, 5499999999775784.0, 5000000000000106.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999008959.47, 999999999639.0226, 5499999999802941.0, 5000000000000092.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999008959.47, 999999999639.0226, 5499999999819105.0, 5000000000000084.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998990127.72, 999999999632.5906, 5499999999779470.0, 5000000000000103.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998978013.78, 999999999623.7761, 5499999999818435.0, 5000000000000084.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998955506.7, 999999999616.9888, 5499999999783650.0, 5000000000000101.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998955506.7, 999999999616.9888, 5499999999800053.0, 5000000000000093.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998942289.11, 999999999599.1006, 5499999999787611.0, 5000000000000099.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998942289.11, 999999999599.1006, 5499999999755129.0, 5000000000000116.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998942289.11, 999999999599.1006, 5499999999779628.0, 5000000000000103.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998937801.03, 999999999597.7052, 5499999999790142.0, 5000000000000098.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998930838.8, 999999999593.468, 5499999999772128.0, 5000000000000107.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998893060.19, 999999999588.5687, 5499999999758903.0, 5000000000000113.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998893060.19, 999999999588.5687, 5499999999715026.0, 5000000000000135.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998889303.36, 999999999586.6193, 5499999999732926.0, 5000000000000127.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998889303.36, 999999999586.6193, 5499999999769323.0, 5000000000000108.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998865107.69, 999999999577.6577, 5499999999800851.0, 5000000000000093.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998865107.69, 999999999577.6577, 5499999999764249.0, 5000000000000110.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998846052.67, 999999999572.8652, 5499999999799940.0, 5000000000000093.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998834247.58, 999999999564.7745, 5499999999762570.0, 5000000000000112.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998806590.58, 999999999556.5579, 5499999999788984.0, 5000000000000098.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998806590.58, 999999999556.5579, 5499999999762500.0, 5000000000000112.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998791295.0, 999999999554.2411, 5499999999796745.0, 5000000000000094.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998791295.0, 999999999554.2411, 5499999999839969.0, 5000000000000073.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998791295.0, 999999999554.2411, 5499999999881629.0, 5000000000000052.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998791295.0, 999999999554.2411, 5499999999868204.0, 5000000000000059.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998779983.33, 999999999543.5553, 5499999999844572.0, 5000000000000070.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998767410.02, 999999999527.377, 5499999999886950.0, 5000000000000049.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998753714.64, 999999999523.6869, 5499999999921880.0, 5000000000000031.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998743642.39, 999999999515.3501, 5499999999933506.0, 5000000000000026.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998743642.39, 999999999515.3501, 5499999999960578.0, 5000000000000012.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998723787.88, 999999999505.8534, 5499999999944479.0, 5000000000000020.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998717457.44, 999999999503.1428, 5499999999931313.0, 5000000000000027.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998713440.6, 999999999500.0394, 5499999999903969.0, 5000000000000041.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998713440.6, 999999999500.0394, 5499999999930886.0, 5000000000000027.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998713440.6, 999999999500.0394, 5499999999903066.0, 5000000000000041.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998713440.6, 999999999500.0394, 5499999999950659.0, 5000000000000017.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998709121.28, 999999999495.5162, 5499999999982037.0, 5000000000000001.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998709121.28, 999999999495.5162, 5500000000019890.0, 4999999999999982.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998709121.28, 999999999495.5162, 5500000000059201.0, 4999999999999962.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998704434.44, 999999999494.0095, 5500000000106864.0, 4999999999999939.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998691073.4, 999999999477.8839, 5500000000139378.0, 4999999999999922.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998688382.42, 999999999474.5281, 5500000000090610.0, 4999999999999947.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998675290.64, 999999999462.8928, 5500000000067413.0, 4999999999999958.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998655211.38, 999999999452.6594, 5500000000113397.0, 4999999999999935.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998652027.1, 999999999449.7723, 5500000000101008.0, 4999999999999941.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998629251.02, 999999999439.3973, 5500000000132139.0, 4999999999999925.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998629251.02, 999999999439.3973, 5500000000108600.0, 4999999999999937.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998629251.02, 999999999439.3973, 5500000000097078.0, 4999999999999943.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998629251.02, 999999999439.3973, 5500000000068212.0, 4999999999999958.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998629251.02, 999999999439.3973, 5500000000099882.0, 4999999999999942.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998629251.02, 999999999439.3973, 5500000000080903.0, 4999999999999951.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998617738.11, 999999999429.7037, 5500000000108872.0, 4999999999999937.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998617738.11, 999999999429.7037, 5500000000083916.0, 4999999999999950.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998594049.48, 999999999426.2499, 5500000000100420.0, 4999999999999941.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998594049.48, 999999999426.2499, 5500000000054068.0, 4999999999999965.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998594049.48, 999999999426.2499, 5500000000102582.0, 4999999999999940.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998594049.48, 999999999426.2499, 5500000000065847.0, 4999999999999958.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998574843.72, 999999999420.6846, 5500000000084240.0, 4999999999999949.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998554627.69, 999999999416.6259, 5500000000127743.0, 4999999999999927.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998554627.69, 999999999416.6259, 5500000000148857.0, 4999999999999917.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998554627.69, 999999999416.6259, 5500000000128494.0, 4999999999999927.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998545083.03, 999999999407.9344, 5500000000149336.0, 4999999999999916.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998545083.03, 999999999407.9344, 5500000000175476.0, 4999999999999903.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998545083.03, 999999999407.9344, 5500000000129792.0, 4999999999999926.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998545083.03, 999999999407.9344, 5500000000162944.0, 4999999999999909.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998535373.44, 999999999404.0226, 5500000000205594.0, 4999999999999888.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998531260.81, 999999999398.1239, 5500000000183934.0, 4999999999999899.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998531260.81, 999999999398.1239, 5500000000138828.0, 4999999999999921.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998531260.81, 999999999398.1239, 5500000000110137.0, 4999999999999936.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999998531260.81, 999999999398.1239, 5500000000060524.0, 4999999999999961.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999998531260.81, 999999999398.1239, 5500000000018383.0, 4999999999999981.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999998531260.81, 999999999398.1239, 5500000000038555.0, 4999999999999971.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999998531260.81, 999999999398.1239, 5499999999996934.0, 4999999999999992.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 110000000000000.0, 1000000000000.0, 5500000000000001.0, 5000000000000000.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999963037.38, 999999999995.0114, 5500000000026788.0, 4999999999999986.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999943551.1, 999999999981.0472, 5500000000057637.0, 4999999999999971.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999943551.1, 999999999981.0472, 5500000000068144.0, 4999999999999966.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999937465.39, 999999999977.0903, 5500000000019679.0, 4999999999999990.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999923904.62, 999999999974.0942, 5500000000031918.0, 4999999999999984.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999922542.55, 999999999972.1802, 5500000000052452.0, 4999999999999973.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999922542.55, 999999999972.1802, 5500000000024650.0, 4999999999999987.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999905962.61, 999999999965.0219, 5499999999997438.0, 5000000000000001.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999905962.61, 999999999965.0219, 5499999999971830.0, 5000000000000014.0
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999893282.25, 999999999953.4791, 5499999999959750.0, 5000000000000019.0
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999893282.25, 999999999953.4791, 5499999999915174.0, 5000000000000042.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109999999887618.9, 999999999951.661, 5499999999945794.0, 5000000000000026.0
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 109999999887618.9, 999999999951.661, 5499999999935221.0, 5000000000000031.0
